Q6_11,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_111,Q6_12,Q6_OTRA,Q6_1,uso_smartphone,smartphone_propio,Q7_2_1,Q7_2_2,Q7_2_3,Q7_2_4,plan_movil_tipo_ind,pago_mensual_movil,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,ultimo_uso_internet,frecuencia_internet,tiempo_diario_internet,Q11_1_1,Q11_1_2,Q11_1_3,Q11_1_4,Q11_1_5,Q11_1_6,Q11_1_7,Q11_1_8,Q11_1_9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,tipo_acceso_mas_usado,uso_internet_hogar,frecuencia_internet_hogar,tiempo_diario_hogar,uso_internet_fuera_hogar,frecuencia_fuera_hogar,tiempo_diario_fuera_hogar,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_11,Q21_12,Q21_13,Q21_14,Q21_15,Q21_16,Q21_17,Q21_18,Q21_19,Q21_20,Q21_21,Q21_22,Q21_23,Q21_24,Q21_25,Q21_26,Q21_27,Q21_28,Q21_29,Q21_30,Q21_31,Q21_32,Q21_33,Q21_34,Q21_35,Q21_36,Q21_37,Q21_38,Q21_39,Q21_40,Q21_41,Q21_42,Q21_43,Q21_44,Q21_45,Q21_46,Q21_47,Q21_48,internet_facilita_trabajo,id,fecha_fin,region,comuna,zona,parentesco_jh,educ_jh,ocupacion_jh,A12_11,A12_2,A12_3,A12_4,A12_5,A12_6,A12_7,A12_8,A12_9,A12_10,A12_111,A12_12,A12_13,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_2,A14_3,A14_4,A14_5,A14_6,A14_7,A14_8,A14_OTRA,ingreso_hogar,parentesco,edad,sexo,educ,ocupacion_encuestado,fe_hogar,fe_personas,gse
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Compartido con otros,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,25000.0,0.0,No,No,No,No,0.0,0.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Hoy,Todos los días,Entre 1 y 2 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,NO,,,,,,,,,,,1.0,Sí,No,No,No,No,No,No,No,1.0,0.0,1.0,1.0,1.0,0.0,No,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,318.0,24-06-2025,Metropolitana,RENCA,URBANA,Yo soy el jefe de Hogar,Básica incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,NS-NR,,36.0,Mujer,Básica incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",5541.23163,13941.78252,D
No,No,No,No,Sí,No,No,No,No,No,0.0,No,-,Compartido con otros,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,12000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Menos de 1 hora al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Menos de 1 hora al día,SÍ,Menos de una vez al mes,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,1.0,1.0,1.0,1.0,0.0,0.0,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,319.0,24-06-2025,Metropolitana,MACUL,URBANA,Cónyuge o Pareja,Media Científico-Humanista Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-,NS-NR,,44.0,Mujer,Superior Técnica Completa,7.- NO tiene trabajo Remunerado,5541.23163,13941.78252,C3
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,30000.0,0.0,No,No,Sí,No,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,"Al menos una vez a la semana, pero no cada día",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,No,No,No,No,No,Sí,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,320.0,23-06-2025,Antofagasta,ANTOFAGASTA,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,1.0,No,No,No,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 1,2 millones a $ 1,9 millones",,35.0,Mujer,Media Científico-Humanista Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",608.67857,1446.67367,C2
No,Sí,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,22000.0,0.0,No,No,No,Sí,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,321.0,24-06-2025,Antofagasta,ANTOFAGASTA,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-,$ 280 mil a $ 487 mil,,34.0,Mujer,Media Científico-Humanista Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",608.67857,1932.98491,C2
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,8000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,Sí,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,NO,,,,,,,,,,,1.0,Sí,No,No,No,No,No,No,No,1.0,1.0,0.0,1.0,1.0,0.0,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,322.0,24-06-2025,Ohiggins,RANCAGUA,URBANA,Yo soy el jefe de Hogar,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-,$ 367 mil a $ 639 mil,,66.0,Hombre,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",899.02,1609.42095,C3
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunca he utilizado internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,24-06-2025,Ohiggins,RANCAGUA,URBANA,Cónyuge o Pareja,Básica completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,Sí,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,$ 367 mil a $ 639 mil,,67.0,Mujer,Básica completa,7.- NO tiene trabajo Remunerado,899.02,1460.84978,D
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,20000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,Sí,No,No,Sí,No,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] / Tablet,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,SÍ,"Al menos una vez a la semana, pero no cada día",,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,No,No,Sí,No,No,No,No,1.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,SÍ,324.0,24-06-2025,Metropolitana,ÑUÑOA,URBANA,Hijo(a),Superior Universitaria Completa,"5.Ejecutivo medio (gerente, subgerente). Gerente general de empresa media o pequeña. Profesional independiente de carrer",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,NS-NR,,24.0,Mujer,Superior Universitaria Incompleta,7.- NO tiene trabajo Remunerado,5541.23163,20079.18058,AB
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,12000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Más de 4 horas al día,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SÍ,326.0,24-06-2025,Metropolitana,MACUL,URBANA,Yo soy el jefe de Hogar,Superior Universitaria Completa,"5.Ejecutivo medio (gerente, subgerente). Gerente general de empresa media o pequeña. Profesional independiente de carrer",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 2,1 millones o más",,36.0,Hombre,Superior Universitaria Completa,"5.Ejecutivo medio (gerente, subgerente). Gerente general de empresa media o pequeña. Profesional independiente de carrer",5541.23163,15359.68802,AB
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Entre 1 y 4 semanas,"Al menos una vez al mes, pero no cada semana",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,"Al menos una vez a la semana, pero no cada día",,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,1.0,0.0,1.0,0.0,Sí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,327.0,24-06-2025,Metropolitana,COLINA,RURAL,Cónyuge o Pareja,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-,NS-NR,,58.0,Mujer,Media Científico-Humanista Incompleta,7.- NO tiene trabajo Remunerado,478.38773,847.88416,C3
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,20000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,No,No,Sí,No,Sí,No,No,Hoy,Todos los días,Menos de 1 hora al día,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Menos de 1 hora al día,SÍ,Al menos una vez al día,Menos de 1 hora al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sí,No,No,No,No,No,No,No,1.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,328.0,24-06-2025,Metropolitana,COLINA,RURAL,Yo soy el jefe de Hogar,Básica completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,$ 367 mil a $ 639 mil,,66.0,Mujer,Básica completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",478.38773,847.88416,D
No,Sí,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,8000.0,0.0,No,No,No,No,0.0,0.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,"Al menos una vez a la semana, pero no cada día",,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,No,No,Sí,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,SÍ,329.0,24-06-2025,Coquimbo,COQUIMBO,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 850 mil a $ 1,4 millones",,61.0,Mujer,Media Científico-Humanista Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",740.8391,1161.37395,E
No,Sí,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,16000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Menos de 1 hora al día,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,1.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,331.0,24-06-2025,Metropolitana,COLINA,RURAL,Cónyuge o Pareja,Básica incompleta,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-,$ 280 mil a $ 487 mil,,54.0,Mujer,Media Científico-Humanista Incompleta,7.- NO tiene trabajo Remunerado,478.38773,1262.81936,E
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,12990.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,SÍ,"Al menos una vez a la semana, pero no cada día",,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,SÍ,334.0,24-06-2025,Metropolitana,COLINA,RURAL,Yo soy el jefe de Hogar,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-,"$ 596 mil a $ 1,0 millones",,36.0,Mujer,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",478.38773,1262.81936,C3
Sí,Sí,No,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,15000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] / Tablet,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,0.0,No,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,SÍ,335.0,24-06-2025,Maule,TALCA,URBANA,Cónyuge o Pareja,Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,Sí,No,No,No,No,No,No,0.0,No,No,1.0,No,No,No,No,No,No,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-,"$ 1,3 millones a $ 2,1 millones",,35.0,Hombre,Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",1023.864,2734.233,C2
Sí,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,20000.0,1.0,No,No,No,Sí,1.0,0.0,No,No,No,No,Sí,No,No,No,No,No,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] / Tablet,SÍ,Al menos una vez al día,Menos de 1 hora al día,SÍ,Al menos una vez al día,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No,No,No,No,Sí,Sí,Sí,No,1.0,1.0,1.0,1.0,1.0,0.0,No,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,SÍ,336.0,24-06-2025,Metropolitana,ÑUÑOA,URBANA,Yo soy el jefe de Hogar,Superior Universitaria Completa,"5.Ejecutivo medio (gerente, subgerente). Gerente general de empresa media o pequeña. Profesional independiente de carrer",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-,NS-NR,,52.0,Hombre,Superior Universitaria Completa,"5.Ejecutivo medio (gerente, subgerente). Gerente general de empresa media o pequeña. Profesional independiente de carrer",5541.23163,15359.68802,AB
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,Ns/Nr,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,Sí,Nunca he utilizado internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,24-06-2025,Metropolitana,COLINA,RURAL,Cónyuge o Pareja,Básica completa,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,Sí,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,$ 211 mil a $ 366 mil,,75.0,Mujer,Básica incompleta,7.- NO tiene trabajo Remunerado,481.38514,847.88416,E
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,Ns/Nr,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,Entre 3 y 7 días,Varias veces por semana,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Menos de 1 hora al día,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,338.0,24-06-2025,Metropolitana,COLINA,RURAL,Cónyuge o Pareja,Media Científico-Humanista Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,NS-NR,,65.0,Mujer,Media Científico-Humanista Completa,7.- NO tiene trabajo Remunerado,478.38773,847.88416,C3
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),1.0,1.0,0.0,0.0,Postpago,9700.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,SÍ,339.0,24-06-2025,Metropolitana,MACUL,URBANA,Hijo(a),Superior Universitaria Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-,"$ 1,4 millones a $ 2,4 millones",,21.0,Hombre,Superior Técnica Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",5541.23163,22121.27096,C1
